,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genres
96,4DE7VBCgyTjqV0Plc9Ra0U,Hush-A-Bye (Wee Rose of Kilarney),0,156880,0,"['Dick Haymes', 'Victor Young', 'His Orchestra']","['3BiJGZsyX9sJchTqcSA7Su', '3HqN7Sq7rmpOEI9UV5ERuz', '6lXiGaWjISZnER53ZJe6QO']",1922,0.279,0.128,0,-19.793,1,0.0406,0.994,0.613,0.116,0.145,79.121,5,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing', 'classic soundtrack']"
97,4FCWuuqM851ACz8p1b41fi,Capítulo 2.23 - Banquero Anarquista,0,97200,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.714,0.219,9,-21.185,0,0.954,0.52,0.0,0.222,0.54,110.822,3,[]
98,4RR5RKLA2vTQxkWrMIeHem,Cap Polonio - Remasterizado,0,161080,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-21,0.541,0.161,3,-21.25,1,0.094,0.996,0.907,0.129,0.708,143.105,4,"['tango', 'vintage tango']"
99,4UnGZFw9ot80NLBBBFImny,Chapter 1.3 - Szkolne przygody Pimpusia Sadełko,0,311000,0,['Maria Konopnicka'],['6NyLf1mINBZQcR8gWeE5kC'],1922-01-06,0.624,0.213,1,-19.016,1,0.958,0.764,0.0,0.151,0.382,74.428,3,[]
100,4Vw0vSS31VCTYZXML5mMNX,Serenade of the Bells,0,181200,0,['Dick Haymes'],['3BiJGZsyX9sJchTqcSA7Su'],1922,0.269,0.255,0,-9.041,1,0.0536,0.984,0.00263,0.178,0.154,79.186,4,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing']"
101,4iy1fsAHBgR2STJjPDhjY2,Mes Parents Sont Venus Me Chercher,0,183840,0,['Fortugé'],['0hKr2636wsQI7PrARkAiaA'],1922,0.554,0.204,7,-14.764,1,0.0598,0.995,1.24e-06,0.153,0.62,97.337,4,['vintage chanson']
102,4jhUNBqlFI21O7L0sKl507,As If I Didn't Have Enough On My Mind,0,148440,0,['Dick Haymes'],['3BiJGZsyX9sJchTqcSA7Su'],1922,0.32,0.246,0,-15.79,1,0.0463,0.991,0.85,0.419,0.312,84.275,4,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing']"
103,4m7uJS9VZlVnUG8oI1o0wx,Capítulo 2.22 - Banquero Anarquista,0,100600,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.677,0.314,0,-20.417,1,0.963,0.334,0.0,0.603,0.486,74.906,5,[]
104,4sAPfFxCxKIF571z6JwL4r,De Mil Amores - Remasterizado,0,174453,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-29,0.442,0.177,9,-19.632,1,0.0571,0.994,0.000896,0.491,0.562,128.395,4,"['tango', 'vintage tango']"
105,4vRhdBugLI9JQGsx3UfrAt,Cachonguita - Remasterizado,0,190653,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-21,0.45,0.0522,1,-29.357,0,0.0583,0.996,0.929,0.158,0.413,72.401,5,"['tango', 'vintage tango']"
106,4vV7uBcF2AnjNTOejBS5oL,L'enfer,0,40000,0,['Uli'],['45tIt06XoI0Iio4LBEVpls'],1922-02-22,0.657,0.325,10,-14.319,0,0.254,0.199,0.856,0.0931,0.105,81.944,5,[]
107,4xDAzKsPZg7kMOhsnXHOO7,Metejón - Remasterizado,0,155653,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-29,0.493,0.0763,4,-25.843,1,0.0612,0.996,0.909,0.169,0.683,75.313,5,"['tango', 'vintage tango']"
108,4yTwNqT53nEaIMMxDsnNr3,When a Gypsy Makes a Violin Cry,0,180587,0,['Dick Haymes'],['3BiJGZsyX9sJchTqcSA7Su'],1922,0.31,0.342,0,-10.751,0,0.0415,0.958,0.00217,0.371,0.111,82.51,5,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing']"
109,4yfqwU24XlVWLJTaBD3qQW,Capítulo 1.17 - Banquero Anarquista,0,95000,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.736,0.216,2,-26.027,0,0.959,0.649,0.0,0.465,0.492,80.642,3,[]
110,553V3FZf6yTv89rweIPLHs,Capítulo 1.3 - Banquero Anarquista,0,98600,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.723,0.22,1,-23.012,1,0.932,0.532,0.0,0.136,0.595,119.519,3,[]
111,56GdrUlLtRUtcF4afPH40o,Remembranza - Remasterizado,0,164653,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-29,0.53,0.0468,3,-24.856,0,0.0853,0.996,0.937,0.0982,0.42,129.602,4,"['tango', 'vintage tango']"
112,598LlBn6jpEpVbLjmZPsYV,Graphite,0,104400,0,['Uli'],['45tIt06XoI0Iio4LBEVpls'],1922-02-22,0.644,0.684,7,-8.247,1,0.199,0.144,0.802,0.0847,0.138,100.031,4,[]
113,5CHSAhLggPpOYK5mpw8upO,Capítulo 2.24 - Banquero Anarquista,0,98500,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.632,0.217,0,-22.671,1,0.963,0.525,0.0,0.149,0.605,167.268,3,[]
114,5IlNHZg8dNQTT6hCZ0Ax28,Capítulo 1.24 - Banquero Anarquista,0,99200,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.62,0.187,5,-24.169,1,0.962,0.845,0.0,0.138,0.729,176.485,3,[]
115,5P35CyOEQiMqf8Hd6Pty5p,Méfiez Vous D'anatole,0,192933,0,['Georgius'],['0Yly6PvJghpLD3Lj8Kvpcj'],1922,0.625,0.35,10,-15.916,1,0.312,0.984,0.0,0.0988,0.808,81.567,4,['vintage chanson']
116,5PJCXNLtJSB3XerASHg7eA,Ensueño de Oro - Remasterizado,0,151027,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-29,0.43,0.155,1,-26.685,0,0.116,0.995,0.952,0.202,0.564,96.58,4,"['tango', 'vintage tango']"
117,5SB8vVP2D73dMsDreQaY73,Hush Little Darlin',0,195347,0,['Dick Haymes'],['3BiJGZsyX9sJchTqcSA7Su'],1922,0.328,0.201,10,-16.491,1,0.0408,0.985,0.517,0.113,0.31,79.883,5,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing']"
118,5WQcloalnv2qA55iMcsxve,Capítulo 2.5 - Banquero Anarquista,0,108400,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.714,0.2,5,-22.017,1,0.965,0.5,0.0,0.246,0.589,88.307,4,[]
119,5ZQdHBQwtS0iKSyRmFg7hB,Capítulo 1.26 & Capítulo 2.1 - Banquero Anarquista,0,117900,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.661,0.225,2,-23.33,0,0.966,0.865,0.0,0.239,0.692,86.89,3,[]
120,5cIke4L8FPFzxkFlFYrMMD,Capítulo 1.11 - Banquero Anarquista,0,100700,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.718,0.221,0,-24.788,1,0.949,0.728,0.0,0.152,0.538,121.225,3,[]
121,5cUFFY2Atw4QeFitueQCt2,El Huerfano - Remasterizado,0,159800,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-29,0.366,0.0749,7,-26.34,1,0.0806,0.996,0.924,0.117,0.515,90.969,3,"['tango', 'vintage tango']"
122,5d5gQxHwYovxR5pqETOIAa,J'en Ai Marre,0,208267,0,['Mistinguett'],['4AxgXfD7ISvJSTObqm4aIE'],1922,0.511,0.206,0,-15.514,1,0.0592,0.995,0.0,0.418,0.481,70.443,4,['vintage chanson']
123,5kAxzo7Dog9Buovp3xXVO7,Nostalgia - Remasterizado,0,139760,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-29,0.496,0.158,8,-18.494,1,0.0423,0.995,0.638,0.206,0.347,79.871,4,"['tango', 'vintage tango']"
124,5mELfHhlldkCNPZUK9oxTi,Chapter 1.2 - Szkolne przygody Pimpusia Sadełko,0,216900,0,['Maria Konopnicka'],['6NyLf1mINBZQcR8gWeE5kC'],1922-01-06,0.688,0.207,3,-19.559,0,0.956,0.731,0.0,0.122,0.416,99.681,1,[]
125,5wfVO3v2ZiWmQvJuRgJANe,Monigote - Remasterizado,0,179813,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-21,0.422,0.561,5,-18.573,0,0.461,0.98,3.41e-06,0.966,0.528,121.542,4,"['tango', 'vintage tango']"
126,5wg1nnx7c2kri8kx5xlCFH,El Beso de la Muerte - Remasterizado,0,158587,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-21,0.493,0.0997,5,-23.446,1,0.0607,0.996,0.481,0.192,0.587,127.023,4,"['tango', 'vintage tango']"
127,63IcPgVIW0PWeJTaIY7GCu,Le Petit Amant,0,120760,0,['Jeanne Saint Bonnet'],['4ZACxcKyd37u9WSxCAvLP2'],1922,0.656,0.283,4,-14.113,1,0.191,0.996,0.00597,0.155,0.67,126.085,4,[]
128,69mWzKmxFFwIAJS8nzcCgO,Recuerdo Criollo - Remasterizado,0,186200,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-29,0.313,0.102,10,-30.026,0,0.0436,0.985,0.97,0.102,0.312,67.575,3,"['tango', 'vintage tango']"
129,6E4t6Sor5rWOLQDCAdI0vN,Despedida - Remasterizado,0,178373,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-29,0.425,0.308,1,-21.085,0,0.0534,0.98,0.0,0.631,0.509,64.738,4,"['tango', 'vintage tango']"
130,6GhbZRE9N2TPf86zI1dIxQ,You'll Never Know,0,165253,0,"['Dick Haymes', 'The Pied Pipers']","['3BiJGZsyX9sJchTqcSA7Su', '5o8E07TcYqIefZpDejymAd']",1922,0.392,0.128,2,-15.22,1,0.0378,0.994,0.153,0.0983,0.226,126.728,3,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing', 'vocal harmony group']"
131,6MD9XSLD4VmVI5SFRPm6By,Car Loans,0,172803,0,['Uli'],['45tIt06XoI0Iio4LBEVpls'],1922-02-22,0.651,0.574,10,-11.999,0,0.104,0.474,0.713,0.0597,0.412,99.878,4,[]
132,6UrbwimNzaLdtD86mpIKRa,Capítulo 1.4 - Banquero Anarquista,0,95100,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.657,0.181,7,-24.188,0,0.963,0.727,0.0,0.456,0.538,93.335,3,[]
133,6eew1OP57TeUDUMcjYE6A0,La Muchacha - Remasterizado,0,164320,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-29,0.323,0.106,8,-25.138,1,0.0483,0.992,0.918,0.182,0.255,71.432,3,"['tango', 'vintage tango']"
134,6hH0kKnTWoGq5wppHKj5ie,Stardust,0,172933,0,['Dick Haymes'],['3BiJGZsyX9sJchTqcSA7Su'],1922,0.208,0.226,8,-14.518,1,0.0331,0.985,0.81,0.219,0.22,74.03,3,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing']"
135,6qXSeW8iUiHpbgRiqQO3aJ,Pobre Gaucho - Remasterizado,0,155253,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-29,0.476,0.131,2,-29.575,0,0.0523,0.995,0.929,0.102,0.635,69.409,4,"['tango', 'vintage tango']"
136,6tl1bsB5SXbsLjOndGiM7Q,El Poder de Tus Ojos - Remasterizado,0,172800,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-21,0.357,0.244,1,-21.2,1,0.0478,0.993,0.0455,0.274,0.559,72.51,5,"['tango', 'vintage tango']"
137,71uB09gmVxuvPAC58e3Sub,Capítulo 1.25 - Banquero Anarquista,0,127600,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.728,0.162,5,-23.956,0,0.965,0.872,0.0,0.176,0.734,83.11,4,[]
138,71yYnLlqCTFGWt5ngD9ran,Capítulo 2.6 - Banquero Anarquista,0,95300,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.769,0.205,5,-22.656,0,0.965,0.716,0.0,0.362,0.611,58.187,5,[]
139,7C1flDj1663TYWAZEc5koB,Capítulo 1.15 - Banquero Anarquista,0,101100,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.646,0.189,2,-24.744,0,0.964,0.653,0.0,0.284,0.5,77.558,1,[]
140,7Iw8kyznP3k7593uAZ9mWi,Capítulo 1.20 - Banquero Anarquista,0,104900,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.757,0.217,0,-24.84,1,0.959,0.693,0.0,0.208,0.5,84.532,4,[]
141,7LzNrzedyuLV7qh3Q2m1QQ,Capítulo 1.6 - Banquero Anarquista,0,105800,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.755,0.152,0,-24.274,1,0.962,0.647,0.0,0.134,0.487,78.263,3,[]
142,7kFLV07SflDhEmpH2onfVr,Capítulo 2.18 - Banquero Anarquista,0,102700,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.69,0.177,5,-22.527,1,0.959,0.672,0.0,0.272,0.683,141.588,1,[]
143,7mFmbNkbJjrvDMukkza3OF,Pobre China - Remasterizado,0,158573,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1922-03-21,0.564,0.178,9,-26.435,1,0.0432,0.995,0.921,0.112,0.706,60.422,4,"['tango', 'vintage tango']"
144,7p94hrYktZStgIu6TCj3cZ,Antoine,0,165200,0,['Fortugé'],['0hKr2636wsQI7PrARkAiaA'],1922,0.537,0.153,8,-15.217,1,0.0898,0.994,0.0,0.419,0.558,129.134,4,['vintage chanson']
145,7qZgukGp84vuPKrxzM3J4T,Capítulo 1.19 - Banquero Anarquista,0,104900,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.738,0.19,5,-23.999,1,0.963,0.796,0.0,0.146,0.641,74.859,4,[]
146,7qiy1Sp4KTJKzQifOhY0IP,Everytime I Meet You,0,178653,0,"['Dick Haymes', 'Gordon Jenkins', 'His Orchestra']","['3BiJGZsyX9sJchTqcSA7Su', '58wzyK6DupVsypvs3QV2Fo', '6lXiGaWjISZnER53ZJe6QO']",1922,0.295,0.277,7,-10.849,1,0.0346,0.989,0.122,0.194,0.174,81.05,4,"['space age pop', 'adult standards', 'big band', 'easy listening', 'lounge', 'swing']"
147,7svwanLaFaRLh3EwgYy2jl,Capítulo 2.15 - Banquero Anarquista,0,96500,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.723,0.221,9,-21.736,0,0.957,0.711,0.0,0.218,0.693,108.419,5,[]
148,7yWdEDmuqweoRkhZeftRtR,Sur La Pointe Des Pieds,0,187733,0,['Georgius'],['0Yly6PvJghpLD3Lj8Kvpcj'],1922,0.528,0.343,0,-14.963,0,0.315,0.995,0.0,0.385,0.634,83.2,4,['vintage chanson']
149,2wAfHM7Whz67VFbdanhZlk,Nobody Knows You When You're Down and Out,41,177133,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.614,0.0423,4,-12.033,1,0.0535,0.996,0.00293,0.183,0.211,89.822,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
150,3eMrYc092k7SIJfWJ7oasR,Weather Bird,38,161933,0,"['Louis Armstrong', 'Earl Hines']","['19eLuQmk9aCobbVDHc6eek', '2mY5u4CceAPrpBnse1WpFr']",1923,0.831,0.262,8,-12.386,1,0.0942,0.984,0.912,0.204,0.901,104.606,4,"['bebop', 'big band', 'boogie-woogie', 'cool jazz', 'jazz', 'jazz piano', 'stride', 'swing', 'vintage jazz', 'adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'vocal jazz']"
151,2AZgaYZSwUosJD71J2N2Zo,'Tain't Nobody's Bizness If I Do,30,206600,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.537,0.0443,3,-16.474,0,0.0343,0.996,0.000265,0.152,0.137,80.468,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
152,7lRFR5GJCxK87ZbVMtQSeS,Ain't Misbehavin',28,192600,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,0.665,0.254,8,-9.879,1,0.108,0.976,0.00217,0.644,0.503,125.734,4,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
153,6XTvSCqGLLH0vzQQRn55hz,"Empty Bed Blues, Pt. 1",27,181173,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.709,0.062,5,-12.207,1,0.048,0.995,0.00341,0.12,0.553,85.854,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
154,6qRvnXftofjYJm1Mg98UWL,Need a Little Sugar in My Bowl,27,167640,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.693,0.027,0,-13.506,0,0.0562,0.992,0.0,0.134,0.402,75.749,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
155,0V1iYWPXCBTaB6dhbiprGF,Send Me to the 'Lectric Chair,26,201480,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.771,0.0905,3,-7.788,1,0.0613,0.986,0.000141,0.152,0.601,87.571,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
156,6sOKopKyVWwEJKh8zztYp5,Young Woman's Blues,25,187960,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.525,0.232,8,-7.649,1,0.0335,0.995,0.0181,0.461,0.411,76.14,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
157,0rUf1j43orpfi6f4LbVo8D,Careless Love,25,205053,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.587,0.175,2,-9.935,1,0.0384,0.992,0.000318,0.073,0.483,98.523,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
158,1yjck0Owf0HfhY5kWHiXIQ,Me and My Gin,23,169960,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.71,0.0735,5,-12.526,1,0.0488,0.99,0.0,0.0941,0.494,90.917,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
159,2ivh0kwd7QIViw6YqDPdBA,Blue Yodel No. 9,23,157373,0,['Jimmie Rodgers'],['0Y0ZlznP6vzTS1qAm5dvTN'],1923,0.76,0.251,3,-11.491,1,0.0602,0.969,2.43e-06,0.0561,0.735,108.456,4,"['appalachian folk', 'bluegrass', 'folk', 'old-time', 'traditional country', 'traditional folk', 'yodeling']"
160,50zXyjVdFb3xAr3hnyYYn1,St. Louis Blues,23,189600,0,"['Bessie Smith', 'Louis Armstrong']","['5ESobCkc6JI4tIMxQttqeg', '19eLuQmk9aCobbVDHc6eek']",1923,0.355,0.114,10,-15.968,1,0.0588,0.991,0.00686,0.108,0.258,69.902,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues', 'adult standards', 'dixieland', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
161,4ejUoPIMggFTVrAyvodqJQ,St. Louis Blues (with Louis Armstrong),23,190107,0,"['Bessie Smith', 'Louis Armstrong']","['5ESobCkc6JI4tIMxQttqeg', '19eLuQmk9aCobbVDHc6eek']",1923,0.408,0.145,10,-10.99,1,0.0501,0.994,4.73e-05,0.138,0.294,68.8,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues', 'adult standards', 'dixieland', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
162,2gyqc4p3WoxKsc6zaXF4hM,Backwater Blues,22,198053,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.516,0.146,2,-8.985,1,0.0454,0.993,0.0223,0.172,0.412,71.144,3,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
163,5lpBC66XQzpVDJuknDUuZd,Baby Won't You Please Come Home,22,176067,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.683,0.0534,0,-16.704,1,0.0356,0.996,0.000335,0.141,0.44,79.488,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
164,1xEEYhWxT4WhDQdxfPCT8D,Snake Rag,20,194533,0,"[""King Oliver's Creole Jazz Band""]",['08Zk65toyJllap1MnzljxZ'],1923,0.708,0.361,0,-11.764,0,0.0441,0.994,0.883,0.103,0.902,105.695,4,"['big band', 'stride', 'vintage jazz']"
165,4ep3h4btBtuxsNeLFVzq5A,West End Blues,18,195400,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1923,0.621,0.274,3,-12.094,1,0.0514,0.986,0.63,0.113,0.523,84.788,4,['new orleans jazz']
166,6ktCV1ZtqlnXQeRFQvcXON,Down Hearted Blues,17,205440,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.491,0.0583,0,-17.785,1,0.0431,0.996,0.376,0.137,0.556,166.27,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
167,6N1wS1e5bMOubmVtkDLNrt,Gimme a Pigfoot and a Bottle of Beer,16,208827,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.691,0.198,7,-11.164,0,0.0784,0.971,0.00888,0.154,0.558,103.901,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
168,7GRsQLXMzDHYb8zZAnMCDK,Sobbin' Hearted Blues,15,180533,0,"['Bessie Smith', 'Louis Armstrong']","['5ESobCkc6JI4tIMxQttqeg', '19eLuQmk9aCobbVDHc6eek']",1923,0.415,0.0795,0,-19.172,1,0.0908,0.995,3.73e-05,0.426,0.443,74.683,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues', 'adult standards', 'dixieland', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
169,08XPnovoMlLsFB3LDGq0rX,Muggles,14,168533,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1923,0.586,0.113,10,-12.211,1,0.0607,0.989,0.276,0.181,0.484,85.235,4,['new orleans jazz']
170,3rauXVLOOM5BlxWqUcDpkg,Chimes Blues,14,170827,0,"[""King Oliver's Creole Jazz Band""]",['08Zk65toyJllap1MnzljxZ'],1923,0.546,0.189,0,-15.984,1,0.0581,0.996,0.908,0.339,0.554,80.318,4,"['big band', 'stride', 'vintage jazz']"
171,5WlMyDvyQedom0kQ3MCTow,Lazy River,14,182707,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,0.571,0.269,4,-11.728,0,0.067,0.96,0.0129,0.121,0.49,101.845,4,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
172,1UdqHVRFYMZKU2Q7xkLtYc,Pickin' On Your Baby,11,197493,0,"[""Clarence Williams' Blue Five""]",['6RuQvIr0t0otZHnAxXTGkm'],1923,0.52,0.153,0,-14.042,1,0.044,0.995,0.131,0.353,0.319,102.937,4,['harlem renaissance']
173,0F5F4GWA0Tz1ebZlLar2wG,Work House Blues,11,201267,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.417,0.0498,5,-13.523,1,0.0344,0.996,0.123,0.169,0.411,78.663,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
174,0Vl2DO5U6FjgBpzCtBN3OA,Everybody Loves My Baby,10,152507,0,"[""Clarence Williams' Blue Five""]",['6RuQvIr0t0otZHnAxXTGkm'],1923,0.514,0.193,2,-13.92,0,0.238,0.996,0.199,0.248,0.665,180.674,4,['harlem renaissance']
175,1h0wyCVd12PDSd6CLoGaVL,Preachin' the Blues,11,171027,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.703,0.185,8,-8.325,1,0.0441,0.993,0.00209,0.22,0.491,104.916,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
176,2CStrJiuFeHNS84A3kaT8s,Black Mountain Blues,10,187507,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.641,0.063,0,-12.193,1,0.0727,0.995,2.21e-06,0.153,0.609,65.673,3,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
177,3U6L5KW48YOsksN9Qvlydl,I've Got The World On A String,11,195000,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,0.544,0.181,5,-11.729,1,0.0387,0.985,0.0256,0.401,0.411,129.803,4,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
178,3tkC9PMf19ffJlh65EdANg,You've Been a Good Old Wagon,10,208360,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.602,0.132,0,-11.319,1,0.0532,0.996,0.025,0.164,0.351,77.087,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
179,527J3xtyY4MdrpKtWcJNtL,Long Old Road,11,206253,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.557,0.0792,0,-13.094,1,0.0541,0.991,0.0,0.186,0.494,79.768,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
180,5SvyP1ZeJX1jA7AOZD08NA,Tears,10,187227,0,"[""King Oliver's Creole Jazz Band""]",['08Zk65toyJllap1MnzljxZ'],1923,0.359,0.357,3,-11.81,1,0.0511,0.994,0.819,0.29,0.753,205.053,4,"['big band', 'stride', 'vintage jazz']"
181,7qxfKQ5qlcunexI4f0qifa,There'll Be a Hot Time in the Old Town Tonight,10,199213,0,['Bessie Smith'],['5ESobCkc6JI4tIMxQttqeg'],1923,0.72,0.214,7,-6.571,0,0.07,0.99,6.03e-06,0.148,0.58,82.921,4,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
182,1L0puqUCoINHyHjzzWXrHC,A Monday Date,8,192027,0,['Louis Armstrong & His Hot Seven'],['267SHEPfqnF16IEmwbLhLQ'],1923,0.745,0.396,0,-10.57,1,0.481,0.971,0.00179,0.238,0.751,117.753,4,[]
183,1mngGai1eXbHcBXuA6Z4jZ,I'm A Ding Dong Daddy,8,187627,0,['Louis Armstrong & His Sebastian New Cotton Club Orchestra'],['0ceJesJTMQFYalVhYf4aed'],1923,0.759,0.454,5,-11.245,1,0.0822,0.98,0.81,0.18,0.889,109.79,4,[]
184,1v6v5llnekLbreJYIRfkKc,Chicago Breakdown,8,203307,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1923,0.604,0.325,10,-10.48,1,0.213,0.985,0.84,0.195,0.629,168.506,4,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
